first_name,last_name,race_ethnicity,gender,international,socioeconomic status,learning_style,gpa,student semester,previous courses,course type,previous courses count,subjects in courses,unique subjects in courses,subjects of interest,subjects diversity,career aspirations,extracurricular activities,activities involvement count,future topics
3ea26a0835a50706d126eac6fed793f4df69d6f2c366042cbf1bbe0cc14f254d,6ec49af86b15be09604479de2b9d05151775106fcc39113ec17a4d9a4232184e,Settler Colonizer,Male,Domestic,Lower,"['Visual', 'Kinesthetic']",3.4568454915213787,10.092680242877037,"['Elementary French I', 'Social History of Games and Gaming', 'Trombone', 'Orientation to Recreation, Sport and Tourism', 'Software Design Lab', 'Business Side of Engineering', 'Field Experience', 'Personal Financial Planning', 'Introduction to Algorithms and; Models of Computation', 'Numerical Methods I', 'Topics in Management, Ethics and; Policy', 'Research Methods in Learning Sciences', 'Opera/Dance Stage Management', 'Rocket Propulsion', 'Light', 'Seminar', 'Action Research and Educational Leadership', 'Seminars', 'Meaning Patterns: Semiotics and the Interpretation of Meanings in Education and the Social Sciences', 'Neurology Sub-Internship', 'Graduate Level Percussion', 'Criminal Law', 'Proseminar in Business Admin']","['Laboratory-Discussion', 'Practice', 'Lecture-Discussion', 'Travel', 'Online Lecture', 'Online', 'Laboratory', 'Lecture']",2.080970043405062,"['FR', 'BADM', 'MUSC', 'EPSY', 'THEA', 'LAW', 'CLE', 'AE', 'ACE', 'RST', 'SE', 'PHYS', 'ERAM', 'IS', 'CS', 'NRES', 'MATH', 'PSYC']",18,[],2,[],"['Environmental Club', 'Cooking Club']",2,"['Communications', 'Biomedical Engineering', 'World Literatures', 'Veterinary Medicine']"
2e506fbc75ded6ea789a858ca283778aae5cd31d9da7e47b5b90f093c11bd9d0,4c90c0c2f77fdbc1c9c554e47a21e357efe537b6a98e937d128abfb09b9783d1,Settler Colonizer,Female,Domestic,Lower,['Read/Write'],4.062051220433705,4.053525057675226,"['Undergraduate Open Seminar', 'First-Year Russian II', 'Intro to Language Science', 'US History Since 1877', 'Ethical and; Professional Issues', 'Governing Globalization', 'From Idea to Enterprise']","['Discussion/Recitation', 'Lecture', 'Lecture-Discussion', 'Independent Study']",-0.036570288853830735,"['PS', 'LING', 'TE', 'RUSS', 'HIST', 'CS', 'CLCV']",7,[],3,[],"['Management Club', 'Veterinary Medicine Society']",2,"['Medieval Studies', 'Near Eastern Languages and Cultures', 'Natural Resources and Environmental Sciences', 'Quechua']"
2cf1086c22c7accb399deb0afb88decd77495d29a18a1a5eb2408dc12535aa2c,eb8c20737a0191ffa56d3420ad7e255a2fc7499c18bf0b5f07b3b63f07959cd3,Settler Colonizer,Male,Domestic,Lower,['Kinesthetic'],2.8972236400577493,2.0894052257278095,"['Grp Instr Pno for Mus Maj IV', 'College Physics: Mech and; Heat', 'Introduction to Japanese Aesthetics', 'German Diction', 'Supp Brass Inst: Euph/Tuba', 'ABE Principles: Bioprocessing', 'Mindful Movement']","['Laboratory-Discussion', 'Laboratory']",-0.022843527949740247,"['ARTJ', 'PHYS', 'DANC', 'MUS', 'ABE']",5,[],3,[],['Biostatistics Club'],1,['Environmental Policy and Planning']
6ea5b8e02aa3a311c054d6ee53bb0307acb46746a375293e6d86eddb9595b5c3,db9de715cffead5acd3be6cdd3db323dd0b0b6da946bd0ef9409a2da4a77ec92,Indigenous,Female,Domestic,Lower,['Visual'],2.8732759660572063,8.003352420286392,"['Elementary Mathematics', 'Communicating and Presenting in Engineering', 'Theory of Arithmetic', 'Elementary Latin II', 'American Environmental History', 'American Cinema, 1950-2000', 'Diversity in Recreation, Sport, and Tourism', 'Signals and; Systems in Bioengrg', 'Engineering Study Abroad', 'Numerical Methods I', 'Designing and Managing Orgs', 'Undergraduate Seminar', 'Ethical Dilemmas of Business', 'Environ Social Sci Res Meth', 'Advanced Clarinet', 'Business Policy and Strategy', 'Mechanics of Random Media', 'Gamified Learning in Broadly Defined Medical Education', 'Seminar Media Themes']","['Practice', 'Online', 'Online Lecture', 'Lecture-Discussion', 'Study Abroad', 'Lecture']",1.0481615048660717,"['BADM', 'MUSC', 'LAT', 'RST', 'TE', 'LA', 'TAM', 'MACS', 'BSE', 'ENGL', 'ENG', 'NRES', 'MATH', 'BIOE']",14,[],2,[],['Urban Planning Society'],1,"['Portuguese', 'Asian Studies', 'Literature', 'Family Health']"
e196d94fa726ee8e0dd6cc456e6a7c4cdd0caa4811b76479fa92067e90babe5b,96caa67afe2980608651f816eedb058d5000fe3faa78ff9849e673d8d6350ec5,Settler Colonizer,Male,Domestic,Lower,['Auditory'],3.723944383388325,6.017080370462826,"['Intro to Popular TV and; Movies', 'East Asian Civilizations', 'US History to 1877', 'Social Justice, School and Society', 'Theory of Interest', 'Asian American Literature', 'Int Diplomacy and Negotiation', 'Applied Neuroscience', 'The Sounds of Spanish', 'Creative Concepts II', 'Intermediate Thermodynamics', 'Advanced Percussion', 'Sustainable Planning Seminar', 'Electric Space Propulsion']","['Lecture-Discussion', 'Discussion/Recitation', 'Lecture', 'Online Discussion']",0.9400192146034786,"['NEUR', 'MUSC', 'AE', 'EALC', 'ME', 'MACS', 'UP', 'HIST', 'ASRM', 'ENGL', 'EDUC', 'GLBL', 'SPAN', 'ADV']",14,[],2,[],"['Dance Team', 'Family Studies Society']",2,['Quechua']
4ada9edc8defefeca925a962de008d9368814f9ff1f61cf0d318e814328c27f5,d050aee1e029f11d05d97db1d5ae692cfce500ac6d894c20ff042b90b07e5e28,Settler Colonizer,Female,Domestic,Upper,['Visual'],3.6066195545910067,6.033153727409269,"['Issues in Sociology', 'Intro to Family Studies', 'Principles Tech Comm', 'Introduction to Islam', 'Math/Actuarial Internship', 'Social Research Methods', 'Mgmt and Organizational Beh', 'Control Systems', 'Special Topics', 'Advanced Harp', 'Early Childhood Education Early Field Experience']","['Practice', 'Lecture-Discussion', 'Internship', 'Online', 'Lecture']",1.0738842297220614,"['BADM', 'MUSC', 'SE', 'REL', 'MATH', 'SOC', 'ENG', 'EDPR', 'HDFS', 'BTW']",10,[],1,[],"['Molecular and Cellular Biology Club', 'Persian Language Club', 'East Asian Languages and Cultures Club']",3,"['Zulu', 'Hebrew', 'Urban Planning', 'Agricultural Sciences']"
f8a44c10356dfd9c7f96bcb370cb230dbb718197c25946ef54484d74c0b74b66,03ea7c23e8caf335610d94dbbad78aa05d17e9fc5f6f86ef012834ac8b4c25b6,Settler Colonizer,Male,Domestic,Lower,['Visual'],3.034838624919219,2.058382405121187,"['Undergraduate Open Seminar', 'Tuba', 'Edible Entrepreneurialism - Feeding Ideas for the Future', 'Elementary Greek II', 'Multimedia Reporting', 'Thermodynamics', 'Analog Signal Processing']","['Lecture', 'Lecture-Discussion', 'Online']",0.05840904906232702,"['MUSC', 'ECE', 'ME', 'MUS', 'REL', 'JOUR', 'FSHN']",7,[],1,[],"['Science Club', 'Scouting']",2,"['Microbiology', 'Russian']"
a75d375531ae47dc9b532b0036bb0b269e8fcc454416fcb4d3950d782f06e8bb,4fcb36381d3c85a7f8c2b6660acf8052e335ad8107f27d5329f9a6140a7cf6b9,Settler Colonizer,Female,Domestic,Lower,['Visual'],2.0087400253189522,0.07082491328117549,"['Jazz Trombone', 'Fundamentals of Acting I', 'Jazz Voice', 'Undergraduate Open Seminar']","['Practice', 'Lecture-Discussion']",-0.0947799372971484,"['PS', 'MUSC', 'THEA']",3,[],3,[],"['Family Health Club', 'Geographic Information Systems Club', 'Animal Sciences Club']",3,['Political Science']
4a712653c19ea4490a50ff59cf5f3d551ab5c56df0fce428cbcbab4c03bbaff4,805c24cf9684156df67dc8f642f5dda9ab66984ceb12d282bc316cbc05673edc,Settler Colonizer,Female,Domestic,Lower,['Kinesthetic'],2.2530231311971094,3.951255246784842,"['Jazz Trumpet', 'Exploring Digital Info Technol', 'Harpsichord', 'Engineering Graphics and; Design', 'Design for Manufacturability', 'Software Design Lab', 'Choreographic Laboratory I', 'Media Study Abroad', 'Actuarial Internship', 'Acting Studio II: Voice', 'Dancing Black Popular Culture', 'Food Animal Production, Management, and Evaluation']","['Laboratory-Discussion', 'Practice', 'Internship', 'Online Lab', 'Study Abroad', 'Laboratory']",0.9677546975419494,"['MUSC', 'THEA', 'MDIA', 'ECE', 'ME', 'SE', 'DANC', 'ASRM', 'CS', 'ANSC']",10,[],1,[],[],0,"['Family Health', 'Biophysics', 'Jewish Studies']"
16bb41c671d64e4eacb30f0191aef818bf39e0ef3c033d60e52fbcd9aca5c6c9,746945f1c3eca6a2297afe19b69df9128ecf28b76645b61bce9c7d137937265b,Settler Colonizer,Female,Domestic,Lower,['Read/Write'],3.7626885472306384,8.001594308477623,"['Class Jazz Improvisation II', 'Introduction to Film', 'College Physics: Mech and; Heat', 'The Global Food Production Web', 'Que Pasa in Latin America? Cultures, Histories and Politics South of the Rio Grande', 'Mental Health Issues', 'Writing a Web Presence', 'The Intelligent Behavior of Plants', 'Intermediate Japanese II', 'Advanced Individual Study', 'Advanced Chinese II', 'Senior Research', 'Plasma Engineering']","['Laboratory-Discussion', 'Lecture-Discussion', 'Online', 'Lecture', 'Independent Study']",0.9302135691779132,"['CPSC', 'ACCY', 'JAPN', 'GSD', 'PHYS', 'NPRE', 'MUS', 'HORT', 'ENGL', 'CHIN', 'CHLH', 'BTW', 'LAST']",13,[],2,[],"['African Studies Club', 'Entrepreneurship Club', 'Latin Club']",3,"['Biomedical Engineering', 'Rehabilitation Education', 'Family Studies']"
40f9671475dfdc7073375fe575cbc049d87aa0b083ee00d9f9b9d744ad3e55d9,de62a1a8d2b0e9833d6cf687a33bb7adb565cb5230d3e24befba322a8a187409,Settler Colonizer,Female,Domestic,Upper,['Auditory'],2.3454202964234785,-0.038225594020502456,"['Tuba', 'Drawing for Non-Majors', 'English Diction and Dialects', 'Intro Asian American Studies']","['Practice', 'Discussion/Recitation', 'Lecture', 'Studio']",-0.09999304609053455,"['ART', 'MUSC', 'AAS', 'MUS']",4,[],3,[],['Asian Studies Club'],1,"['Atmospheric Sciences', 'Near Eastern Languages and Cultures', 'Animal Sciences']"
4e5315a4f40069666218decaf9c8968e643bbca689bbd3ad1ace16674af3c57f,852e6e18faa994ce316cd047c2dfe58ff433c191ffba6ce4652ba28b4f48e11e,Settler Colonizer,Male,Domestic,Lower,['Read/Write'],3.2422913211132207,-0.0826764378738494,"['Child, Comm, and; Lang Ability', 'Introductory Materials Science and Engineering Laboratory', 'Modern Europe and the World - ACP', 'East Asian Civilizations', 'Introduction to Sociology']","['Laboratory-Discussion', 'Lecture', 'Online']",0.04745397210568439,"['SHS', 'EALC', 'MSE', 'HIST', 'SOC']",5,[],3,[],[],0,"['Molecular and Cellular Biology', 'Quechua']"
d8eddf026f3aae56dd3e27a2b706afaa7774837494184f59dba700a1d19faadf,6b931cc558ea1484c06b7f8ad51a5c303cdcc71c9ffe5b5cc8362930ec032102,Settler Colonizer,Female,Domestic,Lower,['Auditory'],2.653536773618114,5.923146202074362,"['Intro Hum Comm Sys and; Disorders', 'Vegetable Gardening', 'Introduction to World Music', 'Piano', 'Principles of Research', 'Music Theory and Practice IV', 'Relativity and; Math Applications', 'Comm Partners and; Health', 'Animal Behavior']","['Practice', 'Discussion/Recitation', 'Lecture', 'Lecture-Discussion']",0.08101971764563964,"['SHS', 'MUSC', 'ANSC', 'PHYS', 'AHS', 'MUS', 'HORT', 'RHET']",8,[],1,[],['Latino Student Union'],1,"['East Asian Languages and Cultures', 'Dance Theater']"
db69465b0c7b5f80d5d2b956969234bbda27f1d0f2810c9aa1cceb85701ddf05,dc5e17f8556578e623028bb30d8fd2b5e4389929ebb93368a162cd1c38ea504b,Settler Colonizer,Female,Domestic,Upper,['Visual'],2.8406887996842585,4.036417499137706,"['Intermediate Spanish', 'Peer Education Facilitation and Harm Reduction Skills', 'Small Group Communication', 'Environment and Society', 'DGS Study Abroad', 'Synoptic Weather Forecasting', 'Undergraduate Seminar']","['Study Abroad', 'Lecture', 'Lecture-Discussion', 'Online']",-0.03123964271723137,"['PS', 'ATMS', 'GS', 'CMN', 'SPAN', 'CHLH', 'AGCM']",7,[],2,[],"['Aerospace Engineering Society', 'Art Club', 'Near Eastern Languages and Cultures Club']",3,['Near Eastern Languages and Cultures']
64d028a019e11583e88cdf5f03f90f65d90c3ac58219caf7b305c70d5edfff84,e0fdc5b25b4d5cd23a6fb604cb4e4ca302e9d1cf06c777110b9718650e8ab31a,Settler Colonizer,Female,Domestic,Lower,['Auditory'],3.7357293406501784,8.088987927450853,"['Introduction to Philosophy', 'Basic Ukrainian II', 'Communicating and Presenting in Engineering', 'Introduction to Health Technology', 'Financial Resource Management in Recreation, Sport and Tourism', 'American Cinema, 1950-2000', 'The Craft Essay: Creative Reading, Reflection, and Revision', 'Numerical Methods I', 'Global Supply Chain Management', 'Jazz Improvisation Styles II', 'The US Constitution I', 'Making Things', 'Soil Mechanics and Behavior', 'Vector and Tensor Analysis']","['Conference', 'Lecture', 'Online Lecture', 'Lecture-Discussion']",1.046576149702401,"['BADM', 'PS', 'CEE', 'CW', 'CS', 'RST', 'MUS', 'ENGL', 'ENG', 'UKR', 'CHLH', 'MATH', 'PHIL']",13,[],4,[],[],0,"['Leadership Studies', 'Management', 'Languages', 'Global Studies']"
12c17dd70cb079960a7e592ada9308a3d775e5243c8da974022a3220b598ee0c,6b3a97df4c6893cfad95d53a2d98a8a0b10d939035c519476176a53fce85f5cf,Settler Colonizer,Male,Domestic,Lower,['Auditory'],3.921162951738013,7.989229342247003,"['General Chemistry I', ""Intro Gender and; Women's Studies"", 'Intro to Amer Indian Studies', 'US History Since 1877', 'Saxophone', 'Legends of King Arthur', 'Introduction to Risk and Cybersecurity', 'Environment and Society', 'American Cinema, 1950-2000', 'Humanity in the Food Web', 'Language and Race', 'Writing Across Media', 'Infancy and; Early Childhood', 'Special Topics in Design', 'Advanced Oboe', 'Applied Complex Variables', 'Intro to Literary Editing', 'Sedimentology and Stratigraphy', 'Bioinformatics and; Systems Biol', 'Algebraic Topology I', 'Consultation-Liaison Psychiatry']","['Practice', 'Studio', 'Online Lecture', 'Lecture-Discussion', 'Discussion/Recitation', 'Lecture', 'Online Lecture Discussion']",1.9731241932597459,"['CHEM', 'CWL', 'IS', 'ANTH', 'ETMA', 'IB', 'CLE', 'GEOL', 'MATH', 'CW', 'SOC', 'HDFS', 'AIS', 'MUSC', 'ARTD', 'MACS', 'HIST', 'GGIS', 'WRIT']",19,[],4,[],['Black Student Union'],1,['Russian']
b664fbc55af3b1b18337cf8be2210bc7aa5e0f44affcfc8cf9d5e8a546c212e0,db595c9a498a379d32b724968efab7ffb5fbb5b3b66713d2cbc4646331a1d2b7,Settler Colonizer,Female,International,Lower,['Read/Write'],3.9939336147352424,3.9080897494101503,"['Undergraduate Open Seminar', 'Intro to African American St', 'Data Science Exploration', 'Electrical and Electronic Circuits', 'Geotechnical Engineering', 'Analysis of Data', 'Sport and Society']","['Lecture-Discussion', 'Discussion/Recitation', 'Online', 'Lecture', 'Independent Study']",0.01951162224617306,"['CEE', 'AFRO', 'ECE', 'HIST', 'IE', 'PHIL', 'STAT']",7,[],4,[],"['Robotics Club', 'Volunteer Group']",2,"['Media', 'Education', 'Physical Education', 'Natural Resources and Environmental Sciences']"
47739d85df4cfff9c1149f7c9d2874042cd08901c7e81395806c3c4ea139177e,2c1817572b8c385416cfbec5643a848c55ee8eaaeea47786c70c9d11cd4c4237,Settler Colonizer,Female,International,Lower,['Read/Write'],4.0097798067410375,5.906357080885735,"['Natural Disasters', 'Elementary Greek II', 'Undergraduate Open Seminar', 'Elementary Organic Chemistry I', 'Elementary Turkish II', 'Environment and Society', 'Aerospace Flight Mechanics', 'Off-Campus Internship', 'Introduction to Data Storytelling', 'The Comic Imagination', 'Sexual Communication', 'Communication in Nutrition', 'Special Topics', 'Special Topics', 'Introduction to Computational Linguistics', 'Topics in Data Analytics and; Data Science', 'Process Control and Dynamics']","['Lecture-Discussion', 'Discussion/Recitation', 'Online', 'Lecture', 'Independent Study']",1.0225853113770684,"['PS', 'CHBE', 'CHEM', 'AE', 'ACE', 'CMN', 'LING', 'REL', 'ENG', 'TURK', 'IS', 'HDFS', 'ESE', 'FSHN', 'CLCV', 'CHLH']",16,[],4,[],"['Glee Club', 'Italian Club']",2,"['Recreation, Sport, and Tourism', 'Marketing']"
654ec74c2b1e04fb065eba73a18a0694360ecd58b0391b1a4129c92e262786e4,05a1dae8827cb66c6876bf434a83fac8233dbc947ab6c22fb6466c3168263ad4,Settler Colonizer,Female,Domestic,Lower,['Visual'],1.97395183326309,1.9405000169537732,"['Introduction to Advertising', 'Introduction to Meteorology', 'Jazz Guitar', 'Percussion']","['Practice', 'Lecture', 'Lecture-Discussion']",-0.04188142627877676,"['ADV', 'ATMS', 'MUSC']",3,[],2,[],[],0,"['Special Education', 'Economics']"
bd5a85fe1563cdbf5cefd643e60112806f71e8a2379ce0a906d36ec9584bf08f,1f4458a764c63ca859c1361361a9b0cb30889ae488024a2d5046705b6d203007,Settler Colonizer,Female,Domestic,Lower,['Auditory'],3.4221880132871347,10.033050329805379,"['Little Bits to Big Ideas', 'Undergraduate Open Seminar', 'The Intelligent Behavior of Plants', 'World Animal Resources', 'Equine Science', 'Strategic Human Resource Management', 'Diversity: Identities and; Issues', 'Chicanasand;Latinas: Selfand;Society', 'Intermediate Dynamics', 'Modernity’s Mirror: Nineteenth-Century Architecture 1750-1900', 'Statistical Physics', 'Numerical Fluid Dynamics', 'Advanced Topics in Accounting', 'Regulation of Metabolism', 'Integer Programming', 'Research Methods in Crop Sciences']","['Lecture', 'Online Lecture', 'Lecture-Discussion', 'Online Lecture Discussion']",0.9697958910043576,"['BADM', 'ACCY', 'CPSC', 'ARCH', 'TAM', 'PHYS', 'CSE', 'HORT', 'SOCW', 'SOC', 'IE', 'CS', 'FSHN', 'ANSC', 'CHLH']",15,[],4,[],['Drama Club'],1,"['Law', ""Women's Studies""]"
9f8d59e24308418878c7577064ebb7c04f6c342b0750b01ef1f41197c735f9bd,a965db4b05302bd783c49655a9f41de9ce0b7f401af461fad9fbc79459566d2b,Settler Colonizer,Male,Domestic,Lower,['Kinesthetic'],3.705786478387947,7.985570683886868,"['Data Science Discovery', 'Leadership Laboratory', 'Data Science Discovery', 'German Diction', 'Grp Instr Pno for Mus Major I', 'Data Literacy', 'Economic Statistics I', 'Grilling and BBQ Science', 'Behavior of Materials', 'Advanced Choral Conducting II', 'Acting Studio II: Dynamics', 'Arch Des in Landscape and; Cities', 'Hindsley Symphonic Band', 'Anesthesiology Sub-Internship', 'Urogynecology', 'Design Workshop G-II', 'Emergency Medical Services']","['Laboratory-Discussion', 'Practice', 'Laboratory']",1.018721648961542,"['MUSC', 'THEA', 'CLE', 'ARCH', 'NS', 'TAM', 'LA', 'MUS', 'ADV', 'CS', 'ECON', 'ANSC', 'STAT']",13,[],2,[],"['Urban Planning Society', 'Chess Club']",2,"['Nuclear Engineering', 'Quechua', 'Marketing', 'Persian']"
971ff05e43ee72eff9b7679ad3679c6c2d51a0abd475e9610c09ffd6b1586c63,91eb92584fa122f9e19f4e8c4e41ff279dcd75069e90705d93e3aeab52dc5af7,Settler Colonizer,Female,Domestic,Lower,['Auditory'],2.956323999289237,6.0714893567845465,"['Undergraduate Open Seminar', 'Harp', ""Intro Gender and; Women's Studies"", 'Undergraduate Open Seminar', 'Introduction to Drawing', 'Singing in Musical Theatre', 'Introductory Solid Mechanics', 'Statics', 'Brand Management', 'Research Methods and; Analysis', 'Undergraduate Seminar', 'Graphic Design Capstone', 'Poverty Interventions and Evaluation']","['Studio', 'Lecture-Discussion', 'Internship', 'Discussion/Recitation', 'Lecture']",1.0097804563264887,"['BADM', 'MUSC', 'ARTD', 'ART', 'TAM', 'RST', 'MUS', 'SOC', 'GLBL', 'MATH', 'FSHN', 'AGCM']",12,[],3,[],[],0,"['Environmental Law', 'French', 'Atmospheric Sciences']"
64753561dac0b4e7a6fc8c1b37fb985eb43823b0eb89c3b94a2142d9e0b5a360,40ff7396156608f9dbc8e751f4ed12e4166b73e7fe039cd705f1f62a8262f231,Settler Colonizer,Female,Domestic,Lower,"['Read/Write', 'Auditory']",2.0397563397798395,1.9529587437723506,"['Jazz Voice', 'Mythology of Greece and Rome', 'Langand;Culture of Arab World']",['Lecture'],0.0866268996083471,"['MUSC', 'SAME', 'CLCV']",3,[],1,['Dancer'],[],0,"['Statistics', 'Molecular and Cellular Biology', 'Nutrition']"
68ff0c1608d5e0fc5aae9ee01fc20c0c38be998e7f537d41a533f962643d4132,b6961e7ff09478265c731840c8c6a4da7a37415e02585e0f8ef69123fea7de5c,Settler Colonizer,Female,Domestic,Lower,['Read/Write'],2.5798951701310657,0.07226036770546498,"['Class Jazz Improvisation II', 'Undergraduate Open Seminar', 'The Oceans', 'Heritage and Values of the United States Air Force II']","['Laboratory-Discussion', 'Discussion/Recitation', 'Lecture-Discussion', 'Online']",-0.06688164298858115,"['GEOL', 'CHEM', 'MUS', 'AFAS']",4,[],4,[],['Biomedical Engineering Society'],1,"['African American Studies', 'Engineering']"
